dpkg log:
2021-09-15 20:17:18 startup archives install
2021-09-15 20:17:20 status half-installed e2fsprogs:amd64 1.44.1-1
2021-09-15 20:17:20 status unpacked e2fsprogs:amd64 1.44.1-1
2021-09-15 20:17:20 status unpacked e2fsprogs:amd64 1.44.1-1
2021-09-15 20:17:20 install fdisk:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:20 status half-installed fdisk:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:20 status unpacked fdisk:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:20 status unpacked fdisk:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:20 install findutils:amd64 <none> 4.6.0+git+20170828-2
2021-09-15 20:17:20 status half-installed findutils:amd64 4.6.0+git+20170828-2
2021-09-15 20:17:20 status unpacked findutils:amd64 4.6.0+git+20170828-2
2021-09-15 20:17:20 status unpacked findutils:amd64 4.6.0+git+20170828-2
2021-09-15 20:17:20 install gcc-8-base:amd64 <none> 8-20180414-1ubuntu2
2021-09-15 20:17:20 status half-installed gcc-8-base:amd64 8-20180414-1ubuntu2
2021-09-15 20:17:20 status unpacked gcc-8-base:amd64 8-20180414-1ubuntu2
2021-09-15 20:17:20 status unpacked gcc-8-base:amd64 8-20180414-1ubuntu2
2021-09-15 20:17:20 install grep:amd64 <none> 3.1-2
2021-09-15 20:17:20 status half-installed grep:amd64 3.1-2
2021-09-15 20:17:20 status unpacked grep:amd64 3.1-2
2021-09-15 20:17:20 status unpacked grep:amd64 3.1-2
2021-09-15 20:17:20 install gzip:amd64 <none> 1.6-5ubuntu1
2021-09-15 20:17:20 status half-installed gzip:amd64 1.6-5ubuntu1
2021-09-15 20:17:20 status unpacked gzip:amd64 1.6-5ubuntu1
2021-09-15 20:17:20 status unpacked gzip:amd64 1.6-5ubuntu1
2021-09-15 20:17:20 install hostname:amd64 <none> 3.20
2021-09-15 20:17:20 status half-installed hostname:amd64 3.20
2021-09-15 20:17:20 status unpacked hostname:amd64 3.20
2021-09-15 20:17:20 status unpacked hostname:amd64 3.20
2021-09-15 20:17:20 install init-system-helpers:all <none> 1.51
2021-09-15 20:17:20 status half-installed init-system-helpers:all 1.51
2021-09-15 20:17:20 status unpacked init-system-helpers:all 1.51
2021-09-15 20:17:20 status unpacked init-system-helpers:all 1.51
2021-09-15 20:17:20 install libacl1:amd64 <none> 2.2.52-3build1
2021-09-15 20:17:20 status half-installed libacl1:amd64 2.2.52-3build1
2021-09-15 20:17:20 status unpacked libacl1:amd64 2.2.52-3build1
2021-09-15 20:17:20 status unpacked libacl1:amd64 2.2.52-3build1
2021-09-15 20:17:20 install libattr1:amd64 <none> 1:2.4.47-2build1
2021-09-15 20:17:20 status half-installed libattr1:amd64 1:2.4.47-2build1
2021-09-15 20:17:20 status unpacked libattr1:amd64 1:2.4.47-2build1
2021-09-15 20:17:20 status unpacked libattr1:amd64 1:2.4.47-2build1
2021-09-15 20:17:20 install libaudit-common:all <none> 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 install libaudit1:amd64 <none> 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 status half-installed libaudit1:amd64 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2021-09-15 20:17:20 install libblkid1:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:20 status half-installed libblkid1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 status unpacked libblkid1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 status unpacked libblkid1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 install libbz2-1.0:amd64 <none> 1.0.6-8.1
2021-09-15 20:17:21 status half-installed libbz2-1.0:amd64 1.0.6-8.1
2021-09-15 20:17:21 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2021-09-15 20:17:21 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2021-09-15 20:17:21 install libc-bin:amd64 <none> 2.27-3ubuntu1
2021-09-15 20:17:21 status half-installed libc-bin:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status unpacked libc-bin:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status unpacked libc-bin:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 upgrade libc6:amd64 2.27-3ubuntu1 2.27-3ubuntu1
2021-09-15 20:17:21 status half-configured libc6:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status unpacked libc6:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status half-installed libc6:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status half-installed libc6:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status unpacked libc6:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 status unpacked libc6:amd64 2.27-3ubuntu1
2021-09-15 20:17:21 install libcap-ng0:amd64 <none> 0.7.7-3.1
2021-09-15 20:17:21 status half-installed libcap-ng0:amd64 0.7.7-3.1
2021-09-15 20:17:21 status unpacked libcap-ng0:amd64 0.7.7-3.1
2021-09-15 20:17:21 status unpacked libcap-ng0:amd64 0.7.7-3.1
2021-09-15 20:17:21 install libcom-err2:amd64 <none> 1.44.1-1
2021-09-15 20:17:21 status half-installed libcom-err2:amd64 1.44.1-1
2021-09-15 20:17:21 status unpacked libcom-err2:amd64 1.44.1-1
2021-09-15 20:17:21 status unpacked libcom-err2:amd64 1.44.1-1
2021-09-15 20:17:21 install libdb5.3:amd64 <none> 5.3.28-13.1ubuntu1
2021-09-15 20:17:21 status half-installed libdb5.3:amd64 5.3.28-13.1ubuntu1
2021-09-15 20:17:21 status unpacked libdb5.3:amd64 5.3.28-13.1ubuntu1
2021-09-15 20:17:21 status unpacked libdb5.3:amd64 5.3.28-13.1ubuntu1
2021-09-15 20:17:21 install libdebconfclient0:amd64 <none> 0.213ubuntu1
2021-09-15 20:17:21 status half-installed libdebconfclient0:amd64 0.213ubuntu1
2021-09-15 20:17:21 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2021-09-15 20:17:21 status unpacked libdebconfclient0:amd64 0.213ubuntu1
2021-09-15 20:17:21 install libext2fs2:amd64 <none> 1.44.1-1
2021-09-15 20:17:21 status half-installed libext2fs2:amd64 1.44.1-1
2021-09-15 20:17:21 status unpacked libext2fs2:amd64 1.44.1-1
2021-09-15 20:17:21 status unpacked libext2fs2:amd64 1.44.1-1
2021-09-15 20:17:21 install libfdisk1:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 status half-installed libfdisk1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 status unpacked libfdisk1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 status unpacked libfdisk1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 install libgcc1:amd64 <none> 1:8-20180414-1ubuntu2
2021-09-15 20:17:21 status half-installed libgcc1:amd64 1:8-20180414-1ubuntu2
2021-09-15 20:17:21 status unpacked libgcc1:amd64 1:8-20180414-1ubuntu2
2021-09-15 20:17:21 status unpacked libgcc1:amd64 1:8-20180414-1ubuntu2
2021-09-15 20:17:21 install libgcrypt20:amd64 <none> 1.8.1-4ubuntu1
2021-09-15 20:17:21 status half-installed libgcrypt20:amd64 1.8.1-4ubuntu1
2021-09-15 20:17:21 status unpacked libgcrypt20:amd64 1.8.1-4ubuntu1
2021-09-15 20:17:21 status unpacked libgcrypt20:amd64 1.8.1-4ubuntu1
2021-09-15 20:17:21 install libgpg-error0:amd64 <none> 1.27-6
2021-09-15 20:17:21 status half-installed libgpg-error0:amd64 1.27-6
2021-09-15 20:17:21 status unpacked libgpg-error0:amd64 1.27-6
2021-09-15 20:17:21 status unpacked libgpg-error0:amd64 1.27-6
2021-09-15 20:17:21 install liblz4-1:amd64 <none> 0.0~r131-2ubuntu3
2021-09-15 20:17:21 status half-installed liblz4-1:amd64 0.0~r131-2ubuntu3
2021-09-15 20:17:21 status unpacked liblz4-1:amd64 0.0~r131-2ubuntu3
2021-09-15 20:17:21 status unpacked liblz4-1:amd64 0.0~r131-2ubuntu3
2021-09-15 20:17:21 install liblzma5:amd64 <none> 5.2.2-1.3
2021-09-15 20:17:21 status half-installed liblzma5:amd64 5.2.2-1.3
2021-09-15 20:17:21 status unpacked liblzma5:amd64 5.2.2-1.3
2021-09-15 20:17:21 status unpacked liblzma5:amd64 5.2.2-1.3
2021-09-15 20:17:21 install libmount1:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:21 status half-installed libmount1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked libmount1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked libmount1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 install libncurses5:amd64 <none> 6.1-1ubuntu1
2021-09-15 20:17:22 status half-installed libncurses5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked libncurses5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked libncurses5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 install libncursesw5:amd64 <none> 6.1-1ubuntu1
2021-09-15 20:17:22 status half-installed libncursesw5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked libncursesw5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked libncursesw5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 install libpam-modules:amd64 <none> 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status half-installed libpam-modules:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam-modules:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 install libpam-modules-bin:amd64 <none> 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status half-installed libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam-modules-bin:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 install libpam-runtime:all <none> 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status half-installed libpam-runtime:all 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam-runtime:all 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 install libpam0g:amd64 <none> 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status half-installed libpam0g:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2021-09-15 20:17:22 install libpcre3:amd64 <none> 2:8.39-9
2021-09-15 20:17:22 status half-installed libpcre3:amd64 2:8.39-9
2021-09-15 20:17:22 status unpacked libpcre3:amd64 2:8.39-9
2021-09-15 20:17:22 status unpacked libpcre3:amd64 2:8.39-9
2021-09-15 20:17:22 install libprocps6:amd64 <none> 2:3.3.12-3ubuntu1
2021-09-15 20:17:22 status half-installed libprocps6:amd64 2:3.3.12-3ubuntu1
2021-09-15 20:17:22 status unpacked libprocps6:amd64 2:3.3.12-3ubuntu1
2021-09-15 20:17:22 status unpacked libprocps6:amd64 2:3.3.12-3ubuntu1
2021-09-15 20:17:22 install libselinux1:amd64 <none> 2.7-2build2
2021-09-15 20:17:22 status half-installed libselinux1:amd64 2.7-2build2
2021-09-15 20:17:22 status unpacked libselinux1:amd64 2.7-2build2
2021-09-15 20:17:22 status unpacked libselinux1:amd64 2.7-2build2
2021-09-15 20:17:22 install libsemanage-common:all <none> 2.7-2build2
2021-09-15 20:17:22 status half-installed libsemanage-common:all 2.7-2build2
2021-09-15 20:17:22 status unpacked libsemanage-common:all 2.7-2build2
2021-09-15 20:17:22 status unpacked libsemanage-common:all 2.7-2build2
2021-09-15 20:17:22 install libsemanage1:amd64 <none> 2.7-2build2
2021-09-15 20:17:22 status half-installed libsemanage1:amd64 2.7-2build2
2021-09-15 20:17:22 status unpacked libsemanage1:amd64 2.7-2build2
2021-09-15 20:17:22 status unpacked libsemanage1:amd64 2.7-2build2
2021-09-15 20:17:22 install libsepol1:amd64 <none> 2.7-1
2021-09-15 20:17:22 status half-installed libsepol1:amd64 2.7-1
2021-09-15 20:17:22 status unpacked libsepol1:amd64 2.7-1
2021-09-15 20:17:22 status unpacked libsepol1:amd64 2.7-1
2021-09-15 20:17:22 install libsmartcols1:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status half-installed libsmartcols1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked libsmartcols1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked libsmartcols1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 install libss2:amd64 <none> 1.44.1-1
2021-09-15 20:17:22 status half-installed libss2:amd64 1.44.1-1
2021-09-15 20:17:22 status unpacked libss2:amd64 1.44.1-1
2021-09-15 20:17:22 status unpacked libss2:amd64 1.44.1-1
2021-09-15 20:17:22 install libsystemd0:amd64 <none> 237-3ubuntu10
2021-09-15 20:17:22 status half-installed libsystemd0:amd64 237-3ubuntu10
2021-09-15 20:17:22 status unpacked libsystemd0:amd64 237-3ubuntu10
2021-09-15 20:17:22 status unpacked libsystemd0:amd64 237-3ubuntu10
2021-09-15 20:17:22 install libtinfo5:amd64 <none> 6.1-1ubuntu1
2021-09-15 20:17:22 status half-installed libtinfo5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked libtinfo5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked libtinfo5:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 install libudev1:amd64 <none> 237-3ubuntu10
2021-09-15 20:17:22 status half-installed libudev1:amd64 237-3ubuntu10
2021-09-15 20:17:22 status unpacked libudev1:amd64 237-3ubuntu10
2021-09-15 20:17:22 status unpacked libudev1:amd64 237-3ubuntu10
2021-09-15 20:17:22 install libuuid1:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status half-installed libuuid1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked libuuid1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked libuuid1:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 install libzstd1:amd64 <none> 1.3.3+dfsg-2ubuntu1
2021-09-15 20:17:22 status half-installed libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2021-09-15 20:17:22 status unpacked libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2021-09-15 20:17:22 status unpacked libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2021-09-15 20:17:22 install login:amd64 <none> 1:4.5-1ubuntu1
2021-09-15 20:17:22 status half-installed login:amd64 1:4.5-1ubuntu1
2021-09-15 20:17:22 status unpacked login:amd64 1:4.5-1ubuntu1
2021-09-15 20:17:22 status unpacked login:amd64 1:4.5-1ubuntu1
2021-09-15 20:17:22 install lsb-base:all <none> 9.20170808ubuntu1
2021-09-15 20:17:22 status half-installed lsb-base:all 9.20170808ubuntu1
2021-09-15 20:17:22 status unpacked lsb-base:all 9.20170808ubuntu1
2021-09-15 20:17:22 status unpacked lsb-base:all 9.20170808ubuntu1
2021-09-15 20:17:22 upgrade mawk:amd64 1.3.3-17ubuntu3 1.3.3-17ubuntu3
2021-09-15 20:17:22 status half-configured mawk:amd64 1.3.3-17ubuntu3
2021-09-15 20:17:22 status unpacked mawk:amd64 1.3.3-17ubuntu3
2021-09-15 20:17:22 status half-installed mawk:amd64 1.3.3-17ubuntu3
2021-09-15 20:17:22 status half-installed mawk:amd64 1.3.3-17ubuntu3
2021-09-15 20:17:22 status unpacked mawk:amd64 1.3.3-17ubuntu3
2021-09-15 20:17:22 status unpacked mawk:amd64 1.3.3-17ubuntu3
2021-09-15 20:17:22 install mount:amd64 <none> 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status half-installed mount:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked mount:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 status unpacked mount:amd64 2.31.1-0.4ubuntu3
2021-09-15 20:17:22 install ncurses-base:all <none> 6.1-1ubuntu1
2021-09-15 20:17:22 status half-installed ncurses-base:all 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked ncurses-base:all 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked ncurses-base:all 6.1-1ubuntu1
2021-09-15 20:17:22 install ncurses-bin:amd64 <none> 6.1-1ubuntu1
2021-09-15 20:17:22 status half-installed ncurses-bin:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked ncurses-bin:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 status unpacked ncurses-bin:amd64 6.1-1ubuntu1
2021-09-15 20:17:22 install passwd:amd64 <none> 1:4.5-1ubuntu1
2021-09-15 20:17:22 status half-installed passwd:amd64 1:4.5-1ubuntu1
2021-09-15 20:17:23 status unpacked passwd:amd64 1:4.5-1ubuntu1
2021-09-15 20:17:23 status unpacked passwd:amd64 1:4.5-1ubuntu1
2021-09-15 20:17:23 upgrade perl-base:amd64 5.26.1-6 5.26.1-6
